COLLECTION_ID,FROG_ID,GOSNER_STAGE,SVL,TAIL_LENGTH,FROG_COMMENTS,ABNORMAL,BLEEDING_INJ,SKEL_AB,EYE_AB,SURF_AB,Perkensus,SITE,DATE,YEAR
KNA03-RASY-080312,18,45,19,2,,0,0,0,0,0,0,KNA03,8/3/2012,2012
KNA08-RASY-080112,1,46,23,0,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,2,46,20,0,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,3,44,20,14,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,4,46,22,0,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,5,45,21,1,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,6,45,20,1,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,7,43,22,35,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,8,43,19,23,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,10,45,20,1,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,12,45,20,2,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,13,45,20,6,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,14,45,19,2,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,15,44,20,15,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,16,42,20,32,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,17,46,21,0,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,18,44,19,25,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,19,42,21,35,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,20,42,20,34,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,21,42,19,31,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,22,45,20,3,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,23,43,20,40,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,24,45,19,1,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,25,43,19,23,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,26,42,18,32,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,27,44,20,9,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,28,46,21,0,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,29,42,19,36,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,31,45,20,2,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,32,43,20,25,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,33,43,19,29,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,34,45,21,4,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,35,45,20,1,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,36,43,20,27,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,37,42,21,36,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,38,45,18,5,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,39,44,20,19,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,40,43,19,28,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,41,42,21,31,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,43,45,19,8,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,44,45,19,7,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,45,43,19,34,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,46,44,20,30,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,47,45,20,4,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,48,42,20,28,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,49,43,19,30,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,50,43,20,36,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,51,45,20,8,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA08-RASY-080112,52,45,19,1,,0,0,0,0,0,0,KNA08,8/1/2012,2012
KNA12-RASY-073112,1,45,19,9,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,2,45,22,2,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,3,45,20,1,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,4,45,19,14,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,5,44,21,14,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,6,45,20,5,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,7,45,20,14,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,8,45,21,4,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,10,44,19,16,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,11,45,20,3,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,12,45,20,11,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,13,45,19,2,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,14,45,20,2,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,15,43,19,24,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,16,44,19,15,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,17,43,20,26,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,18,43,20,34,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,20,45,20,3,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,21,44,21,4,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,22,43,20,29,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,23,44,20,8,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,24,45,21,5,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,25,46,23,0,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,26,44,20,8,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,27,43,18,30,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,28,45,20,4,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,30,45,20,3,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,31,45,19,10,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,32,45,19,2,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,33,44,19,25,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,34,42,20,33,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,35,44,21,30,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,36,43,21,25,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,37,43,20,21,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,38,42,20,35,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,39,45,19,3,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,40,45,21,4,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,41,44,19,22,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,42,44,20,4,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,43,42,20,33,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,44,43,19,34,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,45,45,20,1,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,46,45,22,3,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,48,42,20,32,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,49,45,20,14,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,50,44,21,27,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,51,44,20,3,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,52,43,20,20,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,53,43,21,37,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA12-RASY-073112,54,43,21,28,,0,0,0,0,0,0,KNA12,7/31/2012,2012
KNA14-RASY-073112,1,46,21,0,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,2,44,21,27,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,3,45,20,2,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,4,46,20,0,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,5,44,19,22,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,6,43,20,21,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,7,43,20,31,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,9,42,20,40,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,10,42,20,38,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,11,45,21,5,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,12,44,21,22,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,13,44,20,17,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,14,45,19,1,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,15,42,20,41,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,16,43,20,28,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,18,43,20,26,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,19,43,20,35,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,20,45,22,3,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,21,43,20,37,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,22,44,19,27,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,24,44,22,8,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,25,43,19,26,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,26,42,21,39,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,27,43,19,24,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,28,43,21,30,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,29,46,20,0,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,30,43,19,28,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,32,44,20,22,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,33,43,20,30,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,34,45,21,2,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,35,45,22,1,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,36,43,20,30,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,37,44,20,29,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,39,42,21,24,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,40,42,19,36,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,41,43,19,37,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,42,45,20,1,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,43,44,22,10,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,44,44,20,17,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA14-RASY-073112,45,43,20,37,,0,0,0,0,0,0,KNA14,7/31/2012,2012
KNA17-RASY-080312,1,45,18,4,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,2,45,20,11,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,3,44,20,6,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,4,43,19,31,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,6,44,20,8,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,7,45,19,2,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,8,45,19,1,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,9,45,18,2,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,10,43,20,23,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,11,43,19,30,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,12,45,19,2,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,13,43,19,27,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,14,45,22,1,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,15,43,20,15,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,17,43,19,22,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,18,45,18,2,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,19,45,20,4,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,20,45,21,3,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,21,46,20,0,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,22,44,18,16,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,23,43,21,29,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,24,44,19,19,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,25,43,19,23,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,26,44,19,7,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,27,45,20,10,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,28,44,20,11,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,29,45,21,15,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,30,45,19,2,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,31,42,19,34,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,32,44,20,20,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,33,45,20,2,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,34,45,20,4,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,35,45,22,1,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,36,44,19,15,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,38,45,21,6,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,39,44,19,20,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,40,43,22,27,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,41,45,20,10,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,42,46,22,0,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,43,42,20,32,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,44,42,20,35,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,45,42,18,31,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,46,43,21,23,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,47,44,20,7,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,48,45,18,3,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,50,43,20,30,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,51,43,20,21,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,52,43,18,28,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,53,43,19,23,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA17-RASY-080312,54,42,20,30,,0,0,0,0,0,0,KNA17,8/3/2012,2012
KNA90-RASY-072312,1,43,17,19,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA97-RASY-073012,2,46,17,0,,0,0,0,0,0,0,KNA97,7/30/2012,2012
KNA90-RASY-072312,3,43,17,30,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,4,43,17,19,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,6,43,18,20,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,7,43,17,26,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,8,43,16,25,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,9,43,16,25,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,10,43,17,25,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,11,42,17,24,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,12,42,15,22,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,13,43,17,25,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,14,42,17,27,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,15,42,16,27,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,16,42,15,22,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,17,43,16,20,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,19,42,16,22,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,20,42,16,23,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,21,42,16,26,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,22,43,17,19,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,23,43,15,23,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,24,43,17,23,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,25,44,16,17,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,26,42,17,22,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,27,45,17,2,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,28,44,15,18,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,29,42,12,25,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,30,43,16,25,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,31,43,16,18,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,32,43,18,19,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,33,42,17,27,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,34,43,15,26,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,35,42,17,30,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,36,44,15,7,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,38,43,16,22,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,39,43,17,24,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,40,42,15,29,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,41,43,17,18,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,42,42,16,23,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,43,42,16,25,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,44,42,16,27,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,45,43,17,26,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,46,43,16,27,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,47,43,19,23,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,48,42,16,22,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,49,42,18,27,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,50,44,16,23,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,51,43,16,23,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,52,42,17,27,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,53,44,16,7,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,54,43,16,22,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,55,44,16,20,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA90-RASY-072312,56,42,17,22,,0,0,0,0,0,0,KNA90,7/23/2012,2012
KNA97-RASY-073012,1,44,22,15,,0,0,0,0,0,0,KNA97,7/30/2012,2012
KNA97-RASY-073012,2,46,24,0,,0,0,0,0,0,0,KNA97,7/30/2012,2012
KNA99-RASY-080812,1,46,22,0,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,2,43,22,32,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,3,43,20,22,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,4,43,21,35,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,5,44,22,13,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,6,45,21,9,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,7,42,19,24,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,8,42,20,28,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,9,46,21,0,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,10,44,20,8,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,11,44,22,21,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,12,43,22,27,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,13,45,22,12,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,14,43,22,26,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,15,42,21,41,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,16,42,22,35,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,18,45,22,1,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,19,43,20,35,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,20,43,21,26,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,21,42,20,30,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,22,44,21,16,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,23,43,21,27,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,24,43,22,31,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,25,44,20,11,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,26,43,22,29,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,28,43,22,25,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,29,44,21,19,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,30,43,21,27,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,31,43,21,28,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,32,45,21,13,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,33,43,23,34,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,34,45,23,16,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,36,44,22,9,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,37,46,24,0,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,38,43,20,32,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,39,45,20,2,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,40,43,20,25,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,41,43,22,35,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,42,44,22,15,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,43,45,19,4,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,44,43,22,31,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,45,45,22,3,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,46,45,22,1,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,48,44,21,18,,0,0,0,0,0,0,KNA99,8/8/2012,2012
KNA99-RASY-080812,49,43,20,23,,0,0,0,0,0,0,KNA99,8/8/2012,2012
